EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,,,,,,,,,,,,,,,,,,,,,
5381756,NORTHERN WESTCHESTER (ZONE), ,1/28/2004,0,Heavy Snow, , ,0,0,0,0,NY,EST, ,1165472,Z,70,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
A cold high pressure ridge extended southeast from James Bay across New England.  As the primary low moved northeast toward the Eastern Great Lakes, a secondary low developed off the Mid Atlantic Coast during Tuesday morning, January 27th.  This secondary low rapidly intensified as it moved northeast.

A light mixture of snow, sleet, and freezing rain spread north across the area during Tuesday afternoon.  A light coating of ice on area roads made traveling extremely hazardous toward evening.  Many traffic accidents occurred across the NYC Metropolitan Area during this time.  As the precipitation rate increased during the evening, the mixture changed to a steady snow, which became heavy at times.  Most Storm Total Snowfall amounts ranged from around 6 to 12 inches.  There were isolated lower amounts across the twin forks of Long Island, where more mixing occurred.

Here are selected snowfall amounts for:

Orange County - from 7.8 inches at Middletown to 10.6 inches at New Windsor.

Putnam County - from 7.0 inches at Carmel to 8.0 inches at Patterson.

Rockland County - from 6.0 inches at New City to 9.0 inches at Suffern.

Westchester County - from 8.0 inches at Ossining and Yorktown Heights to 10.0 inches at Thornwood and Hasting-On-Hudson.

Bronx - 10.4 inches at Parkchester.

Manhattan - 10.3 inches at Central Park.

Staten Island - from 5.5 inches at Westerleigh to 7.0 inches.

Brooklyn - from 7.5 inches at Sheepshead Bay to 8.3 inches at Graves End.

Queens - from 6.2 inches at JFK Airport to 10.5 inches at Far Rockaway.

Nassau County - from 6.5 inches at Lynbrook to 11.5 inches at Bellmore.

Western and Central Suffolk County - from 6.4 inches at East Setauket to 14.6 inches at Dix Hills.

Eastern Suffolk County - from 4.1 inches at Southampton to 6.0 inches at East Quogue.",136,,,,,,,,,,,,,,,,,,,,,,,
5382948,SULLIVAN (ZONE), ,1/28/2004,0,Heavy Snow, , ,0,0,50000,0,NY,EST, ,1165847,Z,62,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,A low pressure system moved northeast into the Ohio Valley early on the 27th.  Another low pressure system developed on the east coast later that day then moved northeast to the New England coast.  Snow ahead of the initial low became heavy the afternoon of the 27th.  The snow tapered off to snow showers the morning of the 28th.  Snowfall amounts were 6 to 10 inches with a few higher amounts.,137,,,,,,,,,,,,,,,,,,,,,,,
5381753,ORANGE (ZONE), ,1/28/2004,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1165472,Z,67,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
A cold high pressure ridge extended southeast from James Bay across New England.  As the primary low moved northeast toward the Eastern Great Lakes, a secondary low developed off the Mid Atlantic Coast during Tuesday morning, January 27th.  This secondary low rapidly intensified as it moved northeast.

A light mixture of snow, sleet, and freezing rain spread north across the area during Tuesday afternoon.  A light coating of ice on area roads made traveling extremely hazardous toward evening.  Many traffic accidents occurred across the NYC Metropolitan Area during this time.  As the precipitation rate increased during the evening, the mixture changed to a steady snow, which became heavy at times.  Most Storm Total Snowfall amounts ranged from around 6 to 12 inches.  There were isolated lower amounts across the twin forks of Long Island, where more mixing occurred.

Here are selected snowfall amounts for:

Orange County - from 7.8 inches at Middletown to 10.6 inches at New Windsor.

Putnam County - from 7.0 inches at Carmel to 8.0 inches at Patterson.

Rockland County - from 6.0 inches at New City to 9.0 inches at Suffern.

Westchester County - from 8.0 inches at Ossining and Yorktown Heights to 10.0 inches at Thornwood and Hasting-On-Hudson.

Bronx - 10.4 inches at Parkchester.

Manhattan - 10.3 inches at Central Park.

Staten Island - from 5.5 inches at Westerleigh to 7.0 inches.

Brooklyn - from 7.5 inches at Sheepshead Bay to 8.3 inches at Graves End.

Queens - from 6.2 inches at JFK Airport to 10.5 inches at Far Rockaway.

Nassau County - from 6.5 inches at Lynbrook to 11.5 inches at Bellmore.

Western and Central Suffolk County - from 6.4 inches at East Setauket to 14.6 inches at Dix Hills.

Eastern Suffolk County - from 4.1 inches at Southampton to 6.0 inches at East Quogue.",138,,,,,,,,,,,,,,,,,,,,,,,
5381755,ROCKLAND (ZONE), ,1/28/2004,600,Heavy Snow, , ,0,0,0,0,NY,EST, ,1165472,Z,69,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
A cold high pressure ridge extended southeast from James Bay across New England.  As the primary low moved northeast toward the Eastern Great Lakes, a secondary low developed off the Mid Atlantic Coast during Tuesday morning, January 27th.  This secondary low rapidly intensified as it moved northeast.

A light mixture of snow, sleet, and freezing rain spread north across the area during Tuesday afternoon.  A light coating of ice on area roads made traveling extremely hazardous toward evening.  Many traffic accidents occurred across the NYC Metropolitan Area during this time.  As the precipitation rate increased during the evening, the mixture changed to a steady snow, which became heavy at times.  Most Storm Total Snowfall amounts ranged from around 6 to 12 inches.  There were isolated lower amounts across the twin forks of Long Island, where more mixing occurred.

Here are selected snowfall amounts for:

Orange County - from 7.8 inches at Middletown to 10.6 inches at New Windsor.

Putnam County - from 7.0 inches at Carmel to 8.0 inches at Patterson.

Rockland County - from 6.0 inches at New City to 9.0 inches at Suffern.

Westchester County - from 8.0 inches at Ossining and Yorktown Heights to 10.0 inches at Thornwood and Hasting-On-Hudson.

Bronx - 10.4 inches at Parkchester.

Manhattan - 10.3 inches at Central Park.

Staten Island - from 5.5 inches at Westerleigh to 7.0 inches.

Brooklyn - from 7.5 inches at Sheepshead Bay to 8.3 inches at Graves End.

Queens - from 6.2 inches at JFK Airport to 10.5 inches at Far Rockaway.

Nassau County - from 6.5 inches at Lynbrook to 11.5 inches at Bellmore.

Western and Central Suffolk County - from 6.4 inches at East Setauket to 14.6 inches at Dix Hills.

Eastern Suffolk County - from 4.1 inches at Southampton to 6.0 inches at East Quogue.",139,,,,,,,,,,,,,,,,,,,,,,,
5381754,PUTNAM (ZONE), ,1/28/2004,600,Heavy Snow, , ,0,0,0,0,NY,EST, ,1165472,Z,68,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
A cold high pressure ridge extended southeast from James Bay across New England.  As the primary low moved northeast toward the Eastern Great Lakes, a secondary low developed off the Mid Atlantic Coast during Tuesday morning, January 27th.  This secondary low rapidly intensified as it moved northeast.

A light mixture of snow, sleet, and freezing rain spread north across the area during Tuesday afternoon.  A light coating of ice on area roads made traveling extremely hazardous toward evening.  Many traffic accidents occurred across the NYC Metropolitan Area during this time.  As the precipitation rate increased during the evening, the mixture changed to a steady snow, which became heavy at times.  Most Storm Total Snowfall amounts ranged from around 6 to 12 inches.  There were isolated lower amounts across the twin forks of Long Island, where more mixing occurred.

Here are selected snowfall amounts for:

Orange County - from 7.8 inches at Middletown to 10.6 inches at New Windsor.

Putnam County - from 7.0 inches at Carmel to 8.0 inches at Patterson.

Rockland County - from 6.0 inches at New City to 9.0 inches at Suffern.

Westchester County - from 8.0 inches at Ossining and Yorktown Heights to 10.0 inches at Thornwood and Hasting-On-Hudson.

Bronx - 10.4 inches at Parkchester.

Manhattan - 10.3 inches at Central Park.

Staten Island - from 5.5 inches at Westerleigh to 7.0 inches.

Brooklyn - from 7.5 inches at Sheepshead Bay to 8.3 inches at Graves End.

Queens - from 6.2 inches at JFK Airport to 10.5 inches at Far Rockaway.

Nassau County - from 6.5 inches at Lynbrook to 11.5 inches at Bellmore.

Western and Central Suffolk County - from 6.4 inches at East Setauket to 14.6 inches at Dix Hills.

Eastern Suffolk County - from 4.1 inches at Southampton to 6.0 inches at East Quogue.",140,,,,,,,,,,,,,,,,,,,,,,,
5384701,CATTARAUGUS (ZONE), ,1/28/2004,710,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1166005,Z,20,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A strong trough crossed the lower Great Lakes region. The well-aligned northwest flow kicked off an intense band of lake effect snow over Oswego county. The band remained nearly stationary for 36 to 42 hours. Four to five feet of snow fell in a narrow section of central Oswego county by Friday afternoon (the 30th). The band drifted north into southern Lewis and extreme southern Jefferson counties for awhile Friday night, before drifting back south across Monroe, Wayne and northern Cayuga counties on Saturday the 31st. Specific snowfall totals included: 86 in Parish; 58"" in Constantia; 56"" in West Monroe; 51"" in North Osceola; 48"" in Oswego; and 40"" in Fulton. The weight of this snow", as well as previous lake effect storms during the month, Jefferson and Cayuga counties were declared State and Federal Disaster areas. Off Lake Erie," snowfalls were limited by the ice cover on the lake. Lake effect snow prevailed over the higher elevations south of Buffalo from late Wednesday (28th) into Friday. Reported snowfall totals included: 18"" at Orangeville; 14"" at Warsaw and Arkwright; 12"" at South Wales; and 8"" at Perrysburg.""",141,,,,,,,,,,,,,,,,,,,,
5384702,ERIE (ZONE), ,1/28/2004,745,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1166005,Z,10,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A strong trough crossed the lower Great Lakes region. The well-aligned northwest flow kicked off an intense band of lake effect snow over Oswego county. The band remained nearly stationary for 36 to 42 hours. Four to five feet of snow fell in a narrow section of central Oswego county by Friday afternoon (the 30th). The band drifted north into southern Lewis and extreme southern Jefferson counties for awhile Friday night, before drifting back south across Monroe, Wayne and northern Cayuga counties on Saturday the 31st. Specific snowfall totals included: 86 in Parish; 58"" in Constantia; 56"" in West Monroe; 51"" in North Osceola; 48"" in Oswego; and 40"" in Fulton. The weight of this snow", as well as previous lake effect storms during the month, Jefferson and Cayuga counties were declared State and Federal Disaster areas. Off Lake Erie," snowfalls were limited by the ice cover on the lake. Lake effect snow prevailed over the higher elevations south of Buffalo from late Wednesday (28th) into Friday. Reported snowfall totals included: 18"" at Orangeville; 14"" at Warsaw and Arkwright; 12"" at South Wales; and 8"" at Perrysburg.""",142,,,,,,,,,,,,,,,,,,,,
5384703,WYOMING (ZONE), ,1/28/2004,800,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1166005,Z,12,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A strong trough crossed the lower Great Lakes region. The well-aligned northwest flow kicked off an intense band of lake effect snow over Oswego county. The band remained nearly stationary for 36 to 42 hours. Four to five feet of snow fell in a narrow section of central Oswego county by Friday afternoon (the 30th). The band drifted north into southern Lewis and extreme southern Jefferson counties for awhile Friday night, before drifting back south across Monroe, Wayne and northern Cayuga counties on Saturday the 31st. Specific snowfall totals included: 86 in Parish; 58"" in Constantia; 56"" in West Monroe; 51"" in North Osceola; 48"" in Oswego; and 40"" in Fulton. The weight of this snow", as well as previous lake effect storms during the month, Jefferson and Cayuga counties were declared State and Federal Disaster areas. Off Lake Erie," snowfalls were limited by the ice cover on the lake. Lake effect snow prevailed over the higher elevations south of Buffalo from late Wednesday (28th) into Friday. Reported snowfall totals included: 18"" at Orangeville; 14"" at Warsaw and Arkwright; 12"" at South Wales; and 8"" at Perrysburg.""",143,,,,,,,,,,,,,,,,,,,,
5384704,CHAUTAUQUA (ZONE), ,1/28/2004,1121,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1166005,Z,19,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A strong trough crossed the lower Great Lakes region. The well-aligned northwest flow kicked off an intense band of lake effect snow over Oswego county. The band remained nearly stationary for 36 to 42 hours. Four to five feet of snow fell in a narrow section of central Oswego county by Friday afternoon (the 30th). The band drifted north into southern Lewis and extreme southern Jefferson counties for awhile Friday night, before drifting back south across Monroe, Wayne and northern Cayuga counties on Saturday the 31st. Specific snowfall totals included: 86 in Parish; 58"" in Constantia; 56"" in West Monroe; 51"" in North Osceola; 48"" in Oswego; and 40"" in Fulton. The weight of this snow", as well as previous lake effect storms during the month, Jefferson and Cayuga counties were declared State and Federal Disaster areas. Off Lake Erie," snowfalls were limited by the ice cover on the lake. Lake effect snow prevailed over the higher elevations south of Buffalo from late Wednesday (28th) into Friday. Reported snowfall totals included: 18"" at Orangeville; 14"" at Warsaw and Arkwright; 12"" at South Wales; and 8"" at Perrysburg.""",144,,,,,,,,,,,,,,,,,,,,
5384705,OSWEGO (ZONE), ,1/28/2004,1850,Heavy Snow, , ,0,0,75000,0,NY,EST, ,1166005,Z,6,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A strong trough crossed the lower Great Lakes region. The well-aligned northwest flow kicked off an intense band of lake effect snow over Oswego county. The band remained nearly stationary for 36 to 42 hours. Four to five feet of snow fell in a narrow section of central Oswego county by Friday afternoon (the 30th). The band drifted north into southern Lewis and extreme southern Jefferson counties for awhile Friday night, before drifting back south across Monroe, Wayne and northern Cayuga counties on Saturday the 31st. Specific snowfall totals included: 86 in Parish; 58"" in Constantia; 56"" in West Monroe; 51"" in North Osceola; 48"" in Oswego; and 40"" in Fulton. The weight of this snow", as well as previous lake effect storms during the month, Jefferson and Cayuga counties were declared State and Federal Disaster areas. Off Lake Erie," snowfalls were limited by the ice cover on the lake. Lake effect snow prevailed over the higher elevations south of Buffalo from late Wednesday (28th) into Friday. Reported snowfall totals included: 18"" at Orangeville; 14"" at Warsaw and Arkwright; 12"" at South Wales; and 8"" at Perrysburg.""",145,,,,,,,,,,,,,,,,,,,,
5382957,NORTHERN ONEIDA (ZONE), ,1/29/2004,400,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1165850,Z,9,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,A major winter storm was centered  off the New England  coast on the 28th.  This storm set up a strong west wind of Arctic air  across Lake Ontario into Oneida County.  A band of heavy lake effect snow started around 5 PM on the 28th.  Snowfall rates were 1 to 3 inches an hour.  The snow continued into the 31st.  Snowfall amounts were 1 to 4 feet.  The highest amounts were in northwest Oneida County.  This was the longest and most intense lake effect snow event of the winter.,146,,,,,,,,,,,,,,,,,,,,,,,
5382958,SOUTHERN ONEIDA (ZONE), ,1/29/2004,400,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1165850,Z,37,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,A major winter storm was centered  off the New England  coast on the 28th.  This storm set up a strong west wind of Arctic air  across Lake Ontario into Oneida County.  A band of heavy lake effect snow started around 5 PM on the 28th.  Snowfall rates were 1 to 3 inches an hour.  The snow continued into the 31st.  Snowfall amounts were 1 to 4 feet.  The highest amounts were in northwest Oneida County.  This was the longest and most intense lake effect snow event of the winter.,147,,,,,,,,,,,,,,,,,,,,,,,
5384706,LEWIS (ZONE), ,1/29/2004,1015,Heavy Snow, , ,0,0,15000,0,NY,EST, ,1166005,Z,8,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A strong trough crossed the lower Great Lakes region. The well-aligned northwest flow kicked off an intense band of lake effect snow over Oswego county. The band remained nearly stationary for 36 to 42 hours. Four to five feet of snow fell in a narrow section of central Oswego county by Friday afternoon (the 30th). The band drifted north into southern Lewis and extreme southern Jefferson counties for awhile Friday night, before drifting back south across Monroe, Wayne and northern Cayuga counties on Saturday the 31st. Specific snowfall totals included: 86 in Parish; 58"" in Constantia; 56"" in West Monroe; 51"" in North Osceola; 48"" in Oswego; and 40"" in Fulton. The weight of this snow", as well as previous lake effect storms during the month, Jefferson and Cayuga counties were declared State and Federal Disaster areas. Off Lake Erie," snowfalls were limited by the ice cover on the lake. Lake effect snow prevailed over the higher elevations south of Buffalo from late Wednesday (28th) into Friday. Reported snowfall totals included: 18"" at Orangeville; 14"" at Warsaw and Arkwright; 12"" at South Wales; and 8"" at Perrysburg.""",148,,,,,,,,,,,,,,,,,,,,
5384707,NORTHERN CAYUGA (ZONE), ,1/29/2004,1035,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1166005,Z,5,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A strong trough crossed the lower Great Lakes region. The well-aligned northwest flow kicked off an intense band of lake effect snow over Oswego county. The band remained nearly stationary for 36 to 42 hours. Four to five feet of snow fell in a narrow section of central Oswego county by Friday afternoon (the 30th). The band drifted north into southern Lewis and extreme southern Jefferson counties for awhile Friday night, before drifting back south across Monroe, Wayne and northern Cayuga counties on Saturday the 31st. Specific snowfall totals included: 86 in Parish; 58"" in Constantia; 56"" in West Monroe; 51"" in North Osceola; 48"" in Oswego; and 40"" in Fulton. The weight of this snow", as well as previous lake effect storms during the month, Jefferson and Cayuga counties were declared State and Federal Disaster areas. Off Lake Erie," snowfalls were limited by the ice cover on the lake. Lake effect snow prevailed over the higher elevations south of Buffalo from late Wednesday (28th) into Friday. Reported snowfall totals included: 18"" at Orangeville; 14"" at Warsaw and Arkwright; 12"" at South Wales; and 8"" at Perrysburg.""",149,,,,,,,,,,,,,,,,,,,,
