EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,,,,,,,,,,,,,,,,,,,,
5630520,OTSEGO (ZONE), ,3/20/1998,2100,Heavy Snow, , ,0,0,0,0,NY,EST, ,2073074,Z,46,BGM,0,0, ,,,, , , , , , , , , ,,,171,,,,,,,,,,,,,,,,,,,,,,
5630519,ONONDAGA (ZONE), ,3/20/1998,2100,Heavy Snow, , ,0,0,0,0,NY,EST, ,2073074,Z,18,BGM,0,0, ,,,, , , , , , , , , ,,,172,,,,,,,,,,,,,,,,,,,,,,
5630518,NORTHERN ONEIDA (ZONE), ,3/20/1998,2100,Heavy Snow, , ,0,0,0,0,NY,EST, ,2073074,Z,9,BGM,0,0, ,,,, , , , , , , , , ,"A low pressure system slowly intensified over the Carolinas from the evening of the 20th through much of the day on the 21st.  A notable spoke of upper level energy rotated around this storm and affected central New York during the early morning hours on the 21st.  A burst of heavy snow resulted, which was mixed with sleet and freezing rain near the New York/Pennsylvania border.  This round of snow was primarily concentrated from the central southern tier of New York northward into the Finger Lakes region, where 4 to 8 inches fell within roughly a 6 hour period.
     From the evening of the 21st through the 22nd, the storm center began to move northeastward off the Mid-Altantic coast while strengthening further.  As this occurred, narrow bands of very heavy snowfall developed overnight into the early morning of the 22nd.  
     Snowfall totals for this entire event were heaviest across the Finger Lakes and central southern tier regions.  Accumulations of 6 to 10 inches were common, with isolated reports of 12 to 15 inches.  Alpine in Chemung county picked up 15 inches, Penn Yan in Yates county received 9 inches, while Auburn and Sterling in Cayuga county got 10 to 11 inches.  Another narrow region of heavier snow occurred from eastern Broome and Otsego counties into the Catskills early in the morning on the 22nd.  Amounts of 7 to 11 inches were common here, including 9.5 inches in Afton of Broome county and 9 inches in Stamford of Delaware county.  Elsewhere in central New York, event totals averaged 4 to 7 inches by the time snow tapered off during the mid to late morning of the 22nd.",,173,,,,,,,,,,,,,,,,,,,,,,
5630080,CHEMUNG (ZONE), ,3/20/1998,2100,Heavy Snow, , ,0,0,0,0,NY,EST, ,2073074,Z,24,BGM,0,0, ,,,, , , , , , , , , ,,,174,,,,,,,,,,,,,,,,,,,,,,
5635885,WYOMING (ZONE), ,3/21/1998,950,Heavy Snow, , ,0,0,25000,0,NY,EST, ,2073131,Z,12,BUF,0,0, ,,,, , , , , , , , , ,,"Deep low pressure tracked from Kentucky to New England and brought heavy snow to the entire region. The storm began as a period of freezing rain and sleet Friday evening the 20th and changed over to snow early Saturday morning. The heaviest snow from the storm fell over the northern counties from the Buffalo-Niagara Falls area to Rochester and Oswego county. It was the largest snowfall of the entire winter season in the Buffalo metro area. The snow made roadways extremely slick and innumerable accidents resulted. The heavy ice and snow on power lines and trees resulted in scattered power outages throughout the area. Specific snowfall reports included: 16 in Colden; 13"" in Fulton", Warsaw, Grand Island," and Niagara Falls; 12"" in Rochester and Buffalo; 11"" in Perrysburg"," Victor and Fair Haven; 10"" in Albion", Angelica," Newark and Montague; and 8"" in Mount Morris and Watertown.""",175,,,,,,,,,,,,,,,,
5656833,SOUTHWEST CLINTON (ZONE), ,3/21/1998,1000,Heavy Snow, , ,0,0,5000,0,NY,EST, ,2080458,Z,31,BTV,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A storm system along the Virginia coast on Saturday (March 21) moved slowly northeast into the Gulf of Maine late Sunday and Sunday night (March 22) .  Snow was heavy Saturday night into Sunday morning with a number of traffic accidents reported and brief power outages. The snow tapered off  to snow showers Sunday night. Snow accumulations were generally 8 to 18 inches across northern New York. The following are a few  snow accumulations from across the area:

Ellenburg Depot             (Clinton county)..............18.0  inches
South Colton                  (St. Lawrence county).....14.0  inches
Malone                           (Franklin county).............12.0  inches
Ray Brook                       (Essex county)................. 9.0 inches.",176,,,,,,,,,,,,,,,,,,,,,,
5656832,NORTHEAST CLINTON (ZONE), ,3/21/1998,1000,Heavy Snow, , ,0,0,10000,0,NY,EST, ,2080458,Z,28,BTV,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A storm system along the Virginia coast on Saturday (March 21) moved slowly northeast into the Gulf of Maine late Sunday and Sunday night (March 22) .  Snow was heavy Saturday night into Sunday morning with a number of traffic accidents reported and brief power outages. The snow tapered off  to snow showers Sunday night. Snow accumulations were generally 8 to 18 inches across northern New York. The following are a few  snow accumulations from across the area:

Ellenburg Depot             (Clinton county)..............18.0  inches
South Colton                  (St. Lawrence county).....14.0  inches
Malone                           (Franklin county).............12.0  inches
Ray Brook                       (Essex county)................. 9.0 inches.",177,,,,,,,,,,,,,,,,,,,,,,
5656830,EASTERN ESSEX (ZONE), ,3/21/1998,1000,Heavy Snow, , ,0,0,5000,0,NY,EST, ,2080458,Z,35,BTV,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A storm system along the Virginia coast on Saturday (March 21) moved slowly northeast into the Gulf of Maine late Sunday and Sunday night (March 22) .  Snow was heavy Saturday night into Sunday morning with a number of traffic accidents reported and brief power outages. The snow tapered off  to snow showers Sunday night. Snow accumulations were generally 8 to 18 inches across northern New York. The following are a few  snow accumulations from across the area:

Ellenburg Depot             (Clinton county)..............18.0  inches
South Colton                  (St. Lawrence county).....14.0  inches
Malone                           (Franklin county).............12.0  inches
Ray Brook                       (Essex county)................. 9.0 inches.",178,,,,,,,,,,,,,,,,,,,,,,
5656837,SOUTHERN ST. LAWRENCE (ZONE), ,3/21/1998,1000,Heavy Snow, , ,0,0,5000,0,NY,EST, ,2080458,Z,29,BTV,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A storm system along the Virginia coast on Saturday (March 21) moved slowly northeast into the Gulf of Maine late Sunday and Sunday night (March 22) .  Snow was heavy Saturday night into Sunday morning with a number of traffic accidents reported and brief power outages. The snow tapered off  to snow showers Sunday night. Snow accumulations were generally 8 to 18 inches across northern New York. The following are a few  snow accumulations from across the area:

Ellenburg Depot             (Clinton county)..............18.0  inches
South Colton                  (St. Lawrence county).....14.0  inches
Malone                           (Franklin county).............12.0  inches
Ray Brook                       (Essex county)................. 9.0 inches.",179,,,,,,,,,,,,,,,,,,,,,,
5656831,WESTERN ESSEX (ZONE), ,3/21/1998,1000,Heavy Snow, , ,0,0,5000,0,NY,EST, ,2080458,Z,34,BTV,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A storm system along the Virginia coast on Saturday (March 21) moved slowly northeast into the Gulf of Maine late Sunday and Sunday night (March 22) .  Snow was heavy Saturday night into Sunday morning with a number of traffic accidents reported and brief power outages. The snow tapered off  to snow showers Sunday night. Snow accumulations were generally 8 to 18 inches across northern New York. The following are a few  snow accumulations from across the area:

Ellenburg Depot             (Clinton county)..............18.0  inches
South Colton                  (St. Lawrence county).....14.0  inches
Malone                           (Franklin county).............12.0  inches
Ray Brook                       (Essex county)................. 9.0 inches.",180,,,,,,,,,,,,,,,,,,,,,,
5656835,SOUTHERN FRANKLIN (ZONE), ,3/21/1998,1000,Heavy Snow, , ,0,0,5000,0,NY,EST, ,2080458,Z,30,BTV,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A storm system along the Virginia coast on Saturday (March 21) moved slowly northeast into the Gulf of Maine late Sunday and Sunday night (March 22) .  Snow was heavy Saturday night into Sunday morning with a number of traffic accidents reported and brief power outages. The snow tapered off  to snow showers Sunday night. Snow accumulations were generally 8 to 18 inches across northern New York. The following are a few  snow accumulations from across the area:

Ellenburg Depot             (Clinton county)..............18.0  inches
South Colton                  (St. Lawrence county).....14.0  inches
Malone                           (Franklin county).............12.0  inches
Ray Brook                       (Essex county)................. 9.0 inches.",181,,,,,,,,,,,,,,,,,,,,,,
5656836,NORTHERN ST. LAWRENCE (ZONE), ,3/21/1998,1000,Heavy Snow, , ,0,0,10000,0,NY,EST, ,2080458,Z,26,BTV,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A storm system along the Virginia coast on Saturday (March 21) moved slowly northeast into the Gulf of Maine late Sunday and Sunday night (March 22) .  Snow was heavy Saturday night into Sunday morning with a number of traffic accidents reported and brief power outages. The snow tapered off  to snow showers Sunday night. Snow accumulations were generally 8 to 18 inches across northern New York. The following are a few  snow accumulations from across the area:

Ellenburg Depot             (Clinton county)..............18.0  inches
South Colton                  (St. Lawrence county).....14.0  inches
Malone                           (Franklin county).............12.0  inches
Ray Brook                       (Essex county)................. 9.0 inches.",182,,,,,,,,,,,,,,,,,,,,,,
5656834,NORTHERN FRANKLIN (ZONE), ,3/21/1998,1000,Heavy Snow, , ,0,0,5000,0,NY,EST, ,2080458,Z,27,BTV,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A storm system along the Virginia coast on Saturday (March 21) moved slowly northeast into the Gulf of Maine late Sunday and Sunday night (March 22) .  Snow was heavy Saturday night into Sunday morning with a number of traffic accidents reported and brief power outages. The snow tapered off  to snow showers Sunday night. Snow accumulations were generally 8 to 18 inches across northern New York. The following are a few  snow accumulations from across the area:

Ellenburg Depot             (Clinton county)..............18.0  inches
South Colton                  (St. Lawrence county).....14.0  inches
Malone                           (Franklin county).............12.0  inches
Ray Brook                       (Essex county)................. 9.0 inches.",183,,,,,,,,,,,,,,,,,,,,,,
5635886,ONTARIO (ZONE), ,3/21/1998,1025,Heavy Snow, , ,0,0,15000,0,NY,EST, ,2073131,Z,14,BUF,0,0, ,,,, , , , , , , , , ,,"Deep low pressure tracked from Kentucky to New England and brought heavy snow to the entire region. The storm began as a period of freezing rain and sleet Friday evening the 20th and changed over to snow early Saturday morning. The heaviest snow from the storm fell over the northern counties from the Buffalo-Niagara Falls area to Rochester and Oswego county. It was the largest snowfall of the entire winter season in the Buffalo metro area. The snow made roadways extremely slick and innumerable accidents resulted. The heavy ice and snow on power lines and trees resulted in scattered power outages throughout the area. Specific snowfall reports included: 16 in Colden; 13"" in Fulton", Warsaw, Grand Island," and Niagara Falls; 12"" in Rochester and Buffalo; 11"" in Perrysburg"," Victor and Fair Haven; 10"" in Albion", Angelica," Newark and Montague; and 8"" in Mount Morris and Watertown.""",184,,,,,,,,,,,,,,,,
5635887,NIAGARA (ZONE), ,3/21/1998,1043,Heavy Snow, , ,0,0,25000,0,NY,EST, ,2073131,Z,1,BUF,0,0, ,,,, , , , , , , , , ,,"Deep low pressure tracked from Kentucky to New England and brought heavy snow to the entire region. The storm began as a period of freezing rain and sleet Friday evening the 20th and changed over to snow early Saturday morning. The heaviest snow from the storm fell over the northern counties from the Buffalo-Niagara Falls area to Rochester and Oswego county. It was the largest snowfall of the entire winter season in the Buffalo metro area. The snow made roadways extremely slick and innumerable accidents resulted. The heavy ice and snow on power lines and trees resulted in scattered power outages throughout the area. Specific snowfall reports included: 16 in Colden; 13"" in Fulton", Warsaw, Grand Island," and Niagara Falls; 12"" in Rochester and Buffalo; 11"" in Perrysburg"," Victor and Fair Haven; 10"" in Albion", Angelica," Newark and Montague; and 8"" in Mount Morris and Watertown.""",185,,,,,,,,,,,,,,,,
5635888,OSWEGO (ZONE), ,3/21/1998,1141,Heavy Snow, , ,0,0,30000,0,NY,EST, ,2073131,Z,6,BUF,0,0, ,,,, , , , , , , , , ,,"Deep low pressure tracked from Kentucky to New England and brought heavy snow to the entire region. The storm began as a period of freezing rain and sleet Friday evening the 20th and changed over to snow early Saturday morning. The heaviest snow from the storm fell over the northern counties from the Buffalo-Niagara Falls area to Rochester and Oswego county. It was the largest snowfall of the entire winter season in the Buffalo metro area. The snow made roadways extremely slick and innumerable accidents resulted. The heavy ice and snow on power lines and trees resulted in scattered power outages throughout the area. Specific snowfall reports included: 16 in Colden; 13"" in Fulton", Warsaw, Grand Island," and Niagara Falls; 12"" in Rochester and Buffalo; 11"" in Perrysburg"," Victor and Fair Haven; 10"" in Albion", Angelica," Newark and Montague; and 8"" in Mount Morris and Watertown.""",186,,,,,,,,,,,,,,,,
5635889,JEFFERSON (ZONE), ,3/21/1998,1141,Heavy Snow, , ,0,0,20000,0,NY,EST, ,2073131,Z,7,BUF,0,0, ,,,, , , , , , , , , ,,"Deep low pressure tracked from Kentucky to New England and brought heavy snow to the entire region. The storm began as a period of freezing rain and sleet Friday evening the 20th and changed over to snow early Saturday morning. The heaviest snow from the storm fell over the northern counties from the Buffalo-Niagara Falls area to Rochester and Oswego county. It was the largest snowfall of the entire winter season in the Buffalo metro area. The snow made roadways extremely slick and innumerable accidents resulted. The heavy ice and snow on power lines and trees resulted in scattered power outages throughout the area. Specific snowfall reports included: 16 in Colden; 13"" in Fulton", Warsaw, Grand Island," and Niagara Falls; 12"" in Rochester and Buffalo; 11"" in Perrysburg"," Victor and Fair Haven; 10"" in Albion", Angelica," Newark and Montague; and 8"" in Mount Morris and Watertown.""",187,,,,,,,,,,,,,,,,
5635890,CHAUTAUQUA (ZONE), ,3/21/1998,1145,Heavy Snow, , ,0,0,15000,0,NY,EST, ,2073131,Z,19,BUF,0,0, ,,,, , , , , , , , , ,,"Deep low pressure tracked from Kentucky to New England and brought heavy snow to the entire region. The storm began as a period of freezing rain and sleet Friday evening the 20th and changed over to snow early Saturday morning. The heaviest snow from the storm fell over the northern counties from the Buffalo-Niagara Falls area to Rochester and Oswego county. It was the largest snowfall of the entire winter season in the Buffalo metro area. The snow made roadways extremely slick and innumerable accidents resulted. The heavy ice and snow on power lines and trees resulted in scattered power outages throughout the area. Specific snowfall reports included: 16 in Colden; 13"" in Fulton", Warsaw, Grand Island," and Niagara Falls; 12"" in Rochester and Buffalo; 11"" in Perrysburg"," Victor and Fair Haven; 10"" in Albion", Angelica," Newark and Montague; and 8"" in Mount Morris and Watertown.""",188,,,,,,,,,,,,,,,,
5635891,LIVINGSTON (ZONE), ,3/21/1998,1200,Heavy Snow, , ,0,0,15000,0,NY,EST, ,2073131,Z,13,BUF,0,0, ,,,, , , , , , , , , ,,"Deep low pressure tracked from Kentucky to New England and brought heavy snow to the entire region. The storm began as a period of freezing rain and sleet Friday evening the 20th and changed over to snow early Saturday morning. The heaviest snow from the storm fell over the northern counties from the Buffalo-Niagara Falls area to Rochester and Oswego county. It was the largest snowfall of the entire winter season in the Buffalo metro area. The snow made roadways extremely slick and innumerable accidents resulted. The heavy ice and snow on power lines and trees resulted in scattered power outages throughout the area. Specific snowfall reports included: 16 in Colden; 13"" in Fulton", Warsaw, Grand Island," and Niagara Falls; 12"" in Rochester and Buffalo; 11"" in Perrysburg"," Victor and Fair Haven; 10"" in Albion", Angelica," Newark and Montague; and 8"" in Mount Morris and Watertown.""",189,,,,,,,,,,,,,,,,
5635894,GENESEE (ZONE), ,3/21/1998,1500,Heavy Snow, , ,0,0,20000,0,NY,EST, ,2073131,Z,11,BUF,0,0, ,,,, , , , , , , , , ,,"Deep low pressure tracked from Kentucky to New England and brought heavy snow to the entire region. The storm began as a period of freezing rain and sleet Friday evening the 20th and changed over to snow early Saturday morning. The heaviest snow from the storm fell over the northern counties from the Buffalo-Niagara Falls area to Rochester and Oswego county. It was the largest snowfall of the entire winter season in the Buffalo metro area. The snow made roadways extremely slick and innumerable accidents resulted. The heavy ice and snow on power lines and trees resulted in scattered power outages throughout the area. Specific snowfall reports included: 16 in Colden; 13"" in Fulton", Warsaw, Grand Island," and Niagara Falls; 12"" in Rochester and Buffalo; 11"" in Perrysburg"," Victor and Fair Haven; 10"" in Albion", Angelica," Newark and Montague; and 8"" in Mount Morris and Watertown.""",190,,,,,,,,,,,,,,,,
5635895,CATTARAUGUS (ZONE), ,3/21/1998,1500,Heavy Snow, , ,0,0,10000,0,NY,EST, ,2073131,Z,20,BUF,0,0, ,,,, , , , , , , , , ,,"Deep low pressure tracked from Kentucky to New England and brought heavy snow to the entire region. The storm began as a period of freezing rain and sleet Friday evening the 20th and changed over to snow early Saturday morning. The heaviest snow from the storm fell over the northern counties from the Buffalo-Niagara Falls area to Rochester and Oswego county. It was the largest snowfall of the entire winter season in the Buffalo metro area. The snow made roadways extremely slick and innumerable accidents resulted. The heavy ice and snow on power lines and trees resulted in scattered power outages throughout the area. Specific snowfall reports included: 16 in Colden; 13"" in Fulton", Warsaw, Grand Island," and Niagara Falls; 12"" in Rochester and Buffalo; 11"" in Perrysburg"," Victor and Fair Haven; 10"" in Albion", Angelica," Newark and Montague; and 8"" in Mount Morris and Watertown.""",191,,,,,,,,,,,,,,,,
5635892,MONROE (ZONE), ,3/21/1998,1500,Heavy Snow, , ,0,0,20000,0,NY,EST, ,2073131,Z,3,BUF,0,0, ,,,, , , , , , , , , ,,"Deep low pressure tracked from Kentucky to New England and brought heavy snow to the entire region. The storm began as a period of freezing rain and sleet Friday evening the 20th and changed over to snow early Saturday morning. The heaviest snow from the storm fell over the northern counties from the Buffalo-Niagara Falls area to Rochester and Oswego county. It was the largest snowfall of the entire winter season in the Buffalo metro area. The snow made roadways extremely slick and innumerable accidents resulted. The heavy ice and snow on power lines and trees resulted in scattered power outages throughout the area. Specific snowfall reports included: 16 in Colden; 13"" in Fulton", Warsaw, Grand Island," and Niagara Falls; 12"" in Rochester and Buffalo; 11"" in Perrysburg"," Victor and Fair Haven; 10"" in Albion", Angelica," Newark and Montague; and 8"" in Mount Morris and Watertown.""",192,,,,,,,,,,,,,,,,
